Saison ;Compagnie Operating ;Numéro de vol ;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période ;Date de fin  de période ;Compagnie propriétaire ;Type Avion
W19;AF;7660;;;CDG;MRS;3;3;07:10;08:35;;;AF;319
W19;AF;7665;;;MRS;CDG;3;3;13:00;14:30;;;AF;319
W19;AF;7666;;;CDG;MRS;3;3;15:30;16:55;;;AF;319
W19;AF;7669;;;MRS;CDG;3;3;09:20;10:55;;;AF;319
W19;AF;7685;KL;2323;MPL;CDG;3;3;20:45;22:15;;;AF;319
W19;AF;7686;KL;2320;CDG;MPL;3;3;18:40;20:00;;;AF;319
W19;AF;7688;KL;2316;CDG;MPL;3;3;08:30;09:50;;;AF;319
W19;AF;7689;KL;2319;MPL;CDG;3;3;10:40;12:10;;;AF;319
W19;AF;7710;;;CDG;NCE;3;3;11:45;13:20;;;AF;319
W19;AF;7713;;;NCE;CDG;3;3;14:35;16:10;;;AF;319
W19;AF;7732;KL;2338;CDG;BES;3;3;21:45;23:00;;;AF;319
W19;AF;7737;KL;2335;BES;CDG;3;3;06:10;07:30;;;AF;319
W19;AF;1000;;;CDG;MAD;4;4;07:00;09:05;;;AF;319
W19;AF;1001;;;MAD;CDG;4;4;09:55;12:05;;;AF;319
W19;AF;1032;;;CDG;ATH;4;5;20:45;00:55;;;AF;319
W19;AF;1033;;;ATH;CDG;4;4;06:10;08:45;;;AF;319
W19;AF;1042;;;CDG;GVA;4;4;18:30;19:40;;;AF;319
W19;AF;1043;;;GVA;CDG;4;4;20:30;21:45;;;AF;319
W19;AF;1046;;;CDG;WAW;4;4;14:10;16:25;;;AF;319
W19;AF;1047;;;WAW;CDG;4;4;17:20;19:55;;;AF;319
W19;AF;1066;KL;2124;CDG;FLR;4;4;07:15;09:00;;;AF;319
W19;AF;1067;KL;2127;FLR;CDG;4;4;09:45;11:35;;;AF;319
W19;AF;1068;;;CDG;MAN;4;4;13:30;14:00;;;AF;319
W19;AF;1069;KL;8349;MAN;CDG;4;4;14:45;17:10;;;AF;319
W19;AF;1088;;;CDG;OTP;4;4;19:00;22:50;;;AF;319
W19;AF;1100;;;CDG;MAD;4;4;17:10;19:15;;;AF;319
W19;AF;1101;;;MAD;CDG;4;4;20:05;22:20;;;AF;319
W19;AF;1104;;;CDG;FCO;4;4;09:25;11:35;;;AF;319
W19;AF;1105;;;FCO;CDG;4;4;12:35;14:50;;;AF;319
W19;AF;1124;;;CDG;LIS;4;4;20:45;22:20;;;AF;319
W19;AF;1125;;;LIS;CDG;4;4;05:30;09:05;;;AF;319
W19;AF;1126;;;CDG;VCE;4;4;07:25;09:05;;;AF;319
W19;AF;1127;;;VCE;CDG;4;4;09:55;11:50;;;AF;319
W19;AF;1140;KL;2016;CDG;AMS;4;4;16:55;18:20;;;AF;319
W19;AF;1141;KL;2017;AMS;CDG;4;4;19:10;20:30;;;AF;319
W19;AF;1146;;;CDG;WAW;4;4;09:40;12:00;;;AF;319
W19;AF;1147;;;WAW;CDG;4;4;13:00;15:30;;;AF;319
W19;AF;1164;;;CDG;BHX;4;4;07:00;07:20;;;AF;319
W19;AF;1165;KL;3241;BHX;CDG;4;4;08:05;10:30;;;AF;319
W19;AF;1168;KL;3247;CDG;MAN;4;4;18:20;18:50;;;AF;319
W19;AF;1169;;;MAN;CDG;4;4;19:40;22:05;;;AF;319
W19;AF;1178;KL;2154;CDG;NAP;4;4;09:15;11:30;;;AF;319
W19;AF;1179;KL;2155;NAP;CDG;4;4;12:20;14:45;;;AF;319
W19;AF;1194;;;CDG;LIS;4;4;16:05;17:35;;;AF;319
W19;AF;1195;;;LIS;CDG;4;4;18:30;22:05;;;AF;319
W19;AF;1204;KL;8356;CDG;FCO;4;4;06:45;08:55;;;AF;319
W19;AF;1205;KL;8309;FCO;CDG;4;4;09:50;12:05;;;AF;319
W19;AF;1222;;;BOD;NCE;4;4;10:15;11:35;;;AF;319
W19;AF;1223;KL;8223;NCE;BOD;4;4;11:40;13:05;;;AF;319
W19;AF;1228;KL;8228;CDG;BLQ;4;4;07:55;09:30;;;AF;319
W19;AF;1229;KL;8229;BLQ;CDG;4;4;10:15;12:05;;;AF;319
W19;AF;1230;KL;8230;CDG;MXP;4;4;17:05;18:35;;;AF;319
W19;AF;1231;;;MXP;CDG;4;4;19:25;20:55;;;AF;319
W19;AF;1246;KL;8242;CDG;WAW;4;4;19:25;21:45;;;AF;319
W19;AF;1247;;;WAW;CDG;4;4;06:35;09:10;;;AF;319
W19;AF;1260;;;MRS;BOD;4;4;06:25;07:35;;;AF;319
W19;AF;1261;;;BOD;MRS;4;4;08:20;09:25;;;AF;319
W19;AF;1262;;;CDG;ARN;4;4;09:15;11:55;;;AF;319
W19;AF;1263;KL;8271;ARN;CDG;4;4;12:45;15:25;;;AF;319
W19;AF;1266;KL;2134;CDG;FLR;4;4;20:50;22:35;;;AF;319
W19;AF;1267;KL;2125;FLR;CDG;4;4;06:25;08:15;;;AF;319
W19;AF;1274;;;CDG;OSL;4;4;20:45;23:10;;;AF;319
W19;AF;1275;;;OSL;CDG;4;4;06:05;08:50;;;AF;319
W19;AF;1300;KL;8260;CDG;MAD;4;4;09:35;11:40;;;AF;319
W19;AF;1301;;;MAD;CDG;4;4;12:35;14:40;;;AF;319
W19;AF;1342;KL;8322;CDG;GVA;4;4;16:15;17:25;;;AF;319
W19;AF;1343;KL;8326;GVA;CDG;4;4;18:15;19:30;;;AF;319
W19;AF;1350;;;CDG;CPH;4;4;21:20;23:20;;;AF;319
W19;AF;1351;;;CPH;CDG;4;4;06:10;08:15;;;AF;319
W19;AF;1356;;;NCE;LIL;4;4;12:20;14:00;;;AF;319
W19;AF;1357;;;LIL;NCE;4;4;14:40;16:20;;;AF;319
W19;AF;1394;;;CDG;BUD;4;4;06:45;08:50;;;AF;319
W19;AF;1395;;;BUD;CDG;4;4;09:45;12:10;;;AF;319
W19;AF;1400;;;CDG;MAD;4;4;20:55;23:05;;;AF;319
W19;AF;1401;;;MAD;CDG;4;4;06:40;08:55;;;AF;319
W19;AF;1404;;;CDG;FCO;4;4;17:05;19:10;;;AF;319
W19;AF;1405;KL;8277;FCO;CDG;4;4;20:00;22:15;;;AF;319
W19;AF;1422;;;CDG;MUC;4;4;07:30;09:05;;;AF;319
W19;AF;1423;;;MUC;CDG;4;4;09:50;11:35;;;AF;319
W19;AF;1426;;;CDG;VCE;4;4;10:10;11:50;;;AF;319
W19;AF;1427;;;VCE;CDG;4;4;12:40;14:30;;;AF;319
W19;AF;1442;;;CDG;GVA;4;4;13:00;14:10;;;AF;319
W19;AF;1443;;;GVA;CDG;4;4;15:00;16:15;;;AF;319
W19;AF;1462;;;CDG;ARN;4;4;21:00;23:40;;;AF;319
W19;AF;1463;;;ARN;CDG;4;4;06:00;08:55;;;AF;319
W19;AF;1464;;;CDG;LED;4;4;09:35;15:00;;;AF;319
W19;AF;1465;;;LED;CDG;4;4;15:55;17:30;;;AF;319
W19;AF;1496;KL;2116;CDG;CMN;4;4;18:35;21:40;;;AF;319
W19;AF;1498;;;LYS;BOD;4;4;08:25;09:30;;;AF;319
W19;AF;1499;;;BOD;LYS;4;4;06:30;07:40;;;AF;319
W19;AF;1504;KL;8236;CDG;FCO;4;4;07:55;10:00;;;AF;319
W19;AF;1505;;;FCO;CDG;4;4;11:05;13:20;;;AF;319
W19;AF;1510;KL;6713;CDG;HAM;4;4;15:30;17:05;;;AF;319
W19;AF;1511;;;HAM;CDG;4;4;17:55;19:35;;;AF;319
W19;AF;1513;;;BOD;LYS;4;4;14:00;15:10;;;AF;319
W19;AF;1515;KL;8380;BOD;LYS;4;4;18:20;19:30;;;AF;319
W19;AF;1579;;;NAP;CDG;4;4;06:05;08:25;;;AF;319
W19;AF;1600;;;CDG;MAD;4;4;12:25;14:35;;;AF;319
W19;AF;1601;;;MAD;CDG;4;4;15:35;17:45;;;AF;319
W19;AF;1610;;;CDG;HAM;4;4;20:45;22:25;;;AF;319
W19;AF;1622;;;CDG;MUC;4;4;13:00;14:35;;;AF;319
W19;AF;1623;;;MUC;CDG;4;4;15:25;17:10;;;AF;319
W19;AF;1624;;;CDG;LIS;4;4;13:25;15:05;;;AF;319
W19;AF;1625;;;LIS;CDG;4;4;16:00;19:40;;;AF;319
W19;AF;1630;;;CDG;MXP;4;4;21:10;22:40;;;AF;319
W19;AF;1631;;;MXP;CDG;4;4;06:50;08:30;;;AF;319
W19;AF;1640;KL;2008;CDG;AMS;4;4;11:45;13:05;;;AF;319
W19;AF;1641;KL;2009;AMS;CDG;4;4;13:55;15:15;;;AF;319
W19;AF;1642;;;CDG;GVA;4;4;08:30;09:40;;;AF;319
W19;AF;1643;;;GVA;CDG;4;4;10:30;11:45;;;AF;319
W19;AF;1644;;;LYS;TLS;4;4;16:10;17:10;;;AF;319
W19;AF;1662;;;LYS;BOD;4;4;15:55;17:00;;;AF;319
W19;AF;1700;;;LYS;NCE;4;4;20:15;21:10;;;AF;319
W19;AF;1705;;;TLS;LYS;4;4;18:30;19:30;;;AF;319
W19;AF;1706;;;LYS;TLS;4;4;08:25;09:25;;;AF;319
W19;AF;1707;;;TLS;LYS;4;4;14:15;15:15;;;AF;319
W19;AF;1713;;;TLS;LYS;4;4;06:40;07:40;;;AF;319
W19;AF;1714;;;LYS;TLS;4;4;20:15;21:15;;;AF;319
W19;AF;1722;KL;3149;CDG;MUC;4;4;10:25;11:55;;;AF;319
W19;AF;1723;KL;3148;MUC;CDG;4;4;12:40;14:30;;;AF;319
W19;AF;1726;KL;3153;CDG;VCE;4;4;12:50;14:30;;;AF;319
W19;AF;1727;;;VCE;CDG;4;4;15:20;17:10;;;AF;319
W19;AF;1730;;;CDG;MXP;4;4;15:35;17:00;;;AF;319
W19;AF;1731;KL;3152;MXP;CDG;4;4;17:55;19:30;;;AF;319
W19;AF;1738;;;CDG;VIE;4;4;15:40;17:40;;;AF;319
W19;AF;1739;KL;3234;VIE;CDG;4;4;18:35;20:50;;;AF;319
W19;AF;1740;KL;2012;CDG;AMS;4;4;12:40;14:00;;;AF;319
W19;AF;1741;KL;2013;AMS;CDG;4;4;14:50;16:10;;;AF;319
W19;AF;1766;KL;2132;CDG;FLR;4;4;17:50;19:30;;;AF;319
W19;AF;1767;KL;2135;FLR;CDG;4;4;20:20;22:10;;;AF;319
W19;AF;1774;;;CDG;OSL;4;4;09:15;11:35;;;AF;319
W19;AF;1775;;;OSL;CDG;4;4;12:25;14:55;;;AF;319
W19;AF;1800;;;CDG;MAD;4;4;15:20;17:25;;;AF;319
W19;AF;1801;;;MAD;CDG;4;4;18:15;20:25;;;AF;319
W19;AF;1814;;;CDG;ZRH;4;4;16:20;17:35;;;AF;319
W19;AF;1815;;;ZRH;CDG;4;4;18:30;19:55;;;AF;319
W19;AF;1820;KL;3599;MRS;AMS;4;4;11:30;13:30;;;AF;319
W19;AF;1821;KL;3598;AMS;MRS;4;4;14:20;16:10;;;AF;319
W19;AF;1822;;;CDG;MUC;4;4;15:35;17:05;;;AF;319
W19;AF;1823;;;MUC;CDG;4;4;17:55;19:45;;;AF;319
W19;AF;1828;;;CDG;BLQ;4;4;15:45;17:25;;;AF;319
W19;AF;1829;;;BLQ;CDG;4;4;18:10;20:00;;;AF;319
W19;AF;1850;;;CDG;CPH;4;4;12:25;14:20;;;AF;319
W19;AF;1851;;;CPH;CDG;4;4;15:10;17:10;;;AF;319
W19;AF;6003;KL;2587;MRS;ORY;4;4;07:15;08:45;;;AF;319
W19;AF;6008;;;ORY;MRS;4;4;09:25;10:40;;;AF;319
W19;AF;6009;;;MRS;ORY;4;4;10:20;11:45;;;AF;319
W19;AF;6017;;;MRS;ORY;4;4;16:50;18:15;;;AF;319
W19;AF;6018;;;ORY;MRS;4;4;16:35;17:50;;;AF;319
W19;AF;6020;;;ORY;MRS;4;4;17:35;18:50;;;AF;319
W19;AF;6021;;;MRS;ORY;4;4;18:50;20:15;;;AF;319
W19;AF;6026;;;ORY;MRS;4;4;21:05;22:25;;;AF;319
W19;AF;6115;KL;2649;TLS;ORY;4;4;10:15;11:40;;;AF;319
W19;AF;6118;KL;2652;ORY;TLS;4;4;12:20;13:35;;;AF;319
W19;AF;6120;KL;2538;ORY;TLS;4;4;13:00;14:15;;;AF;319
W19;AF;6129;;;TLS;ORY;4;4;15:15;16:35;;;AF;319
W19;AF;6134;;;ORY;TLS;4;4;17:30;18:40;;;AF;319
W19;AF;6143;KL;2641;TLS;ORY;4;4;19:30;20:55;;;AF;319
W19;AF;6200;;;ORY;NCE;4;4;06:45;08:10;;;AF;319
W19;AF;6202;KL;2536;ORY;NCE;4;4;07:30;08:55;;;AF;319
W19;AF;6203;;;NCE;ORY;4;4;06:25;07:55;;;AF;319
W19;AF;6207;;;NCE;ORY;4;4;08:55;10:25;;;AF;319
W19;AF;6208;;;ORY;NCE;4;4;09:30;10:55;;;AF;319
W19;AF;6209;;;NCE;ORY;4;4;09:45;11:10;;;AF;319
W19;AF;6214;;;ORY;NCE;4;4;12:30;13:55;;;AF;319
W19;AF;6217;;;NCE;ORY;4;4;14:45;16:15;;;AF;319
W19;AF;6223;KL;2653;NCE;ORY;4;4;17:10;18:40;;;AF;319
W19;AF;6224;KL;2650;ORY;NCE;4;4;19:00;20:30;;;AF;319
W19;AF;6252;;;ORY;BOD;4;4;08:30;09:35;;;AF;319
W19;AF;6253;;;BOD;ORY;4;4;06:30;07:45;;;AF;319
W19;AF;6259;;;BOD;ORY;4;4;10:15;11:30;;;AF;319
W19;AF;6266;;;ORY;BOD;4;4;16:50;18:00;;;AF;319
W19;AF;6270;;;ORY;BOD;4;4;19:20;20:25;;;AF;319
W19;AF;6273;;;BOD;ORY;4;4;18:50;20:10;;;AF;319
W19;AF;7366;;;ORY;BES;4;4;12:55;14:05;;;AF;319
W19;AF;7369;;;BES;ORY;4;4;14:50;16:05;;;AF;319
W19;AF;7464;;;ORY;PGF;4;4;08:50;10:10;;;AF;319
W19;AF;7465;;;PGF;ORY;4;4;10:50;12:15;;;AF;319
W19;AF;7481;;;BIQ;ORY;4;4;06:35;08:05;;;AF;319
W19;AF;7484;;;ORY;BIQ;4;4;21:10;22:30;;;AF;319
W19;AF;7506;;;ORY;TLN;4;4;12:10;13:35;;;AF;319
W19;AF;7507;;;TLN;ORY;4;4;14:20;15:50;;;AF;319
W19;AF;7538;;;ORY;MPL;4;4;17:00;18:15;;;AF;319
W19;AF;7539;;;MPL;ORY;4;4;19:00;20:25;;;AF;319
W19;AF;7570;;;ORY;CLY;4;4;12:40;14:15;;;AF;319
W19;AF;7571;;;CLY;ORY;4;4;15:05;16:45;;;AF;319
W19;AF;7622;;;CDG;BOD;4;4;09:55;11:15;;;AF;319
W19;AF;7627;;;BOD;CDG;4;4;12:05;13:30;;;AF;319
W19;AF;7644;;;CDG;LYS;4;4;13:55;15:05;;;AF;319
W19;AF;7645;;;LYS;CDG;4;4;15:50;17:00;;;AF;319
W19;AF;7648;;;CDG;LYS;4;4;21:50;23:00;;;AF;319
W19;AF;7660;;;CDG;MRS;4;4;07:10;08:35;;;AF;319
W19;AF;7669;;;MRS;CDG;4;4;09:20;10:55;;;AF;319
W19;AF;7670;;;CDG;MRS;4;4;22:00;23:20;;;AF;319
W19;AF;7671;;;MRS;CDG;4;4;19:35;21:05;;;AF;319
W19;AF;7685;KL;2323;MPL;CDG;4;4;20:45;22:15;;;AF;319
W19;AF;7686;KL;2320;CDG;MPL;4;4;18:40;20:00;;;AF;319
W19;AF;7710;;;CDG;NCE;4;4;11:45;13:20;;;AF;319
W19;AF;7713;;;NCE;CDG;4;4;14:35;16:10;;;AF;319
W19;AF;7732;KL;2338;CDG;BES;4;4;21:45;23:00;;;AF;319
W19;AF;7737;KL;2335;BES;CDG;4;4;06:10;07:30;;;AF;319
W19;AF;1000;;;CDG;MAD;5;5;07:00;09:05;;;AF;319
W19;AF;1001;;;MAD;CDG;5;5;09:55;12:05;;;AF;319
W19;AF;1016;;;CDG;DUB;5;5;21:20;22:15;;;AF;319
W19;AF;1028;;;CDG;BLQ;5;5;21:15;22:55;;;AF;319
W19;AF;1032;;;CDG;ATH;5;6;20:45;00:55;;;AF;319
W19;AF;1033;;;ATH;CDG;5;5;06:10;08:45;;;AF;319
W19;AF;1042;;;CDG;GVA;5;5;18:30;19:40;;;AF;319
W19;AF;1043;;;GVA;CDG;5;5;20:30;21:45;;;AF;319
W19;AF;1046;;;CDG;WAW;5;5;14:10;16:25;;;AF;319
W19;AF;1047;;;WAW;CDG;5;5;17:20;19:55;;;AF;319
W19;AF;1048;;;CDG;BCN;5;5;17:00;18:40;;;AF;319
W19;AF;1049;KL;3161;BCN;CDG;5;5;19:35;21:35;;;AF;319
W19;AF;1066;KL;2124;CDG;FLR;5;5;07:15;09:00;;;AF;319
W19;AF;1067;KL;2127;FLR;CDG;5;5;09:45;11:35;;;AF;319
W19;AF;1084;KL;2172;CDG;TUN;5;5;06:45;09:15;;;AF;319
W19;AF;1085;KL;2175;TUN;CDG;5;5;10:10;12:50;;;AF;319
W19;AF;1089;KL;8396;OTP;CDG;5;5;06:00;08:25;;;AF;319
W19;AF;1100;;;CDG;MAD;5;5;17:10;19:15;;;AF;319
W19;AF;1101;;;MAD;CDG;5;5;20:05;22:20;;;AF;319
W19;AF;1104;;;CDG;FCO;5;5;09:25;11:35;;;AF;319
W19;AF;1105;;;FCO;CDG;5;5;12:35;14:50;;;AF;319
W19;AF;1122;;;CDG;MUC;5;5;20:45;22:20;;;AF;319
W19;AF;1124;;;CDG;LIS;5;5;20:45;22:20;;;AF;319
W19;AF;1125;;;LIS;CDG;5;5;05:30;09:05;;;AF;319
W19;AF;1126;;;CDG;VCE;5;5;07:25;09:05;;;AF;319
W19;AF;1127;;;VCE;CDG;5;5;09:55;11:50;;;AF;319
W19;AF;1140;KL;2016;CDG;AMS;5;5;16:55;18:20;;;AF;319
W19;AF;1141;KL;2017;AMS;CDG;5;5;19:10;20:30;;;AF;319
W19;AF;1146;;;CDG;WAW;5;5;09:40;12:00;;;AF;319
W19;AF;1147;;;WAW;CDG;5;5;13:00;15:30;;;AF;319
W19;AF;1184;KL;2174;CDG;TUN;5;5;13:55;16:20;;;AF;319
W19;AF;1185;KL;2177;TUN;CDG;5;5;17:20;20:00;;;AF;319
W19;AF;1194;;;CDG;LIS;5;5;16:05;17:35;;;AF;319
W19;AF;1195;;;LIS;CDG;5;5;18:30;22:05;;;AF;319
W19;AF;1204;KL;8356;CDG;FCO;5;5;06:45;08:55;;;AF;319
W19;AF;1205;KL;8309;FCO;CDG;5;5;09:50;12:05;;;AF;319
W19;AF;1212;KL;8310;CDG;LIN;5;5;07:20;08:55;;;AF;319
W19;AF;1213;;;LIN;CDG;5;5;09:50;11:25;;;AF;319
W19;AF;1222;;;BOD;NCE;5;5;10:15;11:35;;;AF;319
W19;AF;1223;KL;8223;NCE;BOD;5;5;11:40;13:05;;;AF;319
W19;AF;1230;KL;8230;CDG;MXP;5;5;17:05;18:35;;;AF;319
W19;AF;1231;;;MXP;CDG;5;5;19:25;20:55;;;AF;319
W19;AF;1234;KL;8234;CDG;TXL;5;5;12:35;14:20;;;AF;319
W19;AF;1235;;;TXL;CDG;5;5;15:10;16:55;;;AF;319
W19;AF;1238;;;CDG;VIE;5;5;20:55;22:55;;;AF;319
W19;AF;1247;;;WAW;CDG;5;5;06:35;09:10;;;AF;319
W19;AF;1248;;;CDG;BCN;5;5;17:50;19:30;;;AF;319
W19;AF;1249;;;BCN;CDG;5;5;20:20;22:20;;;AF;319
W19;AF;1260;;;MRS;BOD;5;5;06:25;07:35;;;AF;319
W19;AF;1261;;;BOD;MRS;5;5;08:20;09:25;;;AF;319
W19;AF;1262;;;CDG;ARN;5;5;09:15;11:55;;;AF;319
W19;AF;1263;KL;8271;ARN;CDG;5;5;12:45;15:25;;;AF;319
W19;AF;1266;KL;2134;CDG;FLR;5;5;20:50;22:35;;;AF;319
W19;AF;1267;KL;2125;FLR;CDG;5;5;06:25;08:15;;;AF;319
W19;AF;1270;;;MRS;BOD;5;5;15:15;16:20;;;AF;319
W19;AF;1271;KL;5192;BOD;MRS;5;5;17:05;18:10;;;AF;319
W19;AF;1274;;;CDG;OSL;5;5;20:45;23:10;;;AF;319
W19;AF;1275;;;OSL;CDG;5;5;06:05;08:50;;;AF;319
W19;AF;1282;;;MRS;BOD;5;5;18:55;20:00;;;AF;319
W19;AF;1283;;;BOD;MRS;5;5;20:45;21:50;;;AF;319
W19;AF;1284;KL;2176;CDG;TUN;5;5;16:15;18:40;;;AF;319
W19;AF;1285;KL;2179;TUN;CDG;5;5;19:40;22:20;;;AF;319
W19;AF;1300;KL;8260;CDG;MAD;5;5;09:35;11:40;;;AF;319
W19;AF;1301;;;MAD;CDG;5;5;12:35;14:40;;;AF;319
W19;AF;1312;KL;8429;CDG;LIN;5;5;18:05;19:35;;;AF;319
W19;AF;1313;;;LIN;CDG;5;5;20:30;22:05;;;AF;319
W19;AF;1330;;;CDG;MXP;5;5;12:25;13:50;;;AF;319
W19;AF;1331;;;MXP;CDG;5;5;14:40;16:10;;;AF;319
W19;AF;1342;KL;8322;CDG;GVA;5;5;16:15;17:25;;;AF;319
W19;AF;1343;KL;8326;GVA;CDG;5;5;18:15;19:30;;;AF;319
W19;AF;1350;;;CDG;CPH;5;5;21:20;23:20;;;AF;319
W19;AF;1351;;;CPH;CDG;5;5;06:10;08:15;;;AF;319
W19;AF;1356;;;NCE;LIL;5;5;12:20;14:00;;;AF;319
W19;AF;1357;;;LIL;NCE;5;5;14:40;16:20;;;AF;319
W19;AF;1401;;;MAD;CDG;5;5;06:40;08:55;;;AF;319
W19;AF;1404;;;CDG;FCO;5;5;17:05;19:10;;;AF;319
W19;AF;1405;KL;8277;FCO;CDG;5;5;20:00;22:15;;;AF;319
W19;AF;1410;;;CDG;HAM;5;5;07:15;08:55;;;AF;319
W19;AF;1411;;;HAM;CDG;5;5;09:50;11:30;;;AF;319
W19;AF;1422;;;CDG;MUC;5;5;07:30;09:05;;;AF;319
W19;AF;1423;;;MUC;CDG;5;5;09:50;11:35;;;AF;319
W19;AF;1426;;;CDG;VCE;5;5;10:10;11:50;;;AF;319
W19;AF;1427;;;VCE;CDG;5;5;12:40;14:30;;;AF;319
W19;AF;1442;;;CDG;GVA;5;5;13:00;14:10;;;AF;319
W19;AF;1443;;;GVA;CDG;5;5;15:00;16:15;;;AF;319
W19;AF;1463;;;ARN;CDG;5;5;06:00;08:55;;;AF;319
W19;AF;1464;;;CDG;LED;5;5;09:35;15:00;;;AF;319
W19;AF;1465;;;LED;CDG;5;5;15:55;17:30;;;AF;319
W19;AF;1496;KL;2116;CDG;CMN;5;5;18:35;21:40;;;AF;319
W19;AF;1497;KL;2111;CMN;CDG;5;5;08:10;11:25;;;AF;319
W19;AF;1498;;;LYS;BOD;5;5;08:25;09:30;;;AF;319
W19;AF;1499;;;BOD;LYS;5;5;06:30;07:40;;;AF;319
W19;AF;1510;KL;6713;CDG;HAM;5;5;15:30;17:05;;;AF;319
W19;AF;1511;;;HAM;CDG;5;5;17:55;19:35;;;AF;319
W19;AF;1513;;;BOD;LYS;5;5;14:00;15:10;;;AF;319
W19;AF;1514;KL;3193;LYS;BOD;5;5;20:15;21:25;;;AF;319
W19;AF;1515;KL;8380;BOD;LYS;5;5;18:20;19:30;;;AF;319
W19;AF;1534;KL;8354;CDG;TXL;5;5;17:55;19:40;;;AF;319
W19;AF;1535;;;TXL;CDG;5;5;20:35;22:20;;;AF;319
W19;AF;1542;;;CDG;GVA;5;5;07:05;08:15;;;AF;319
W19;AF;1543;;;GVA;CDG;5;5;09:00;10:15;;;AF;319
W19;AF;1578;;;CDG;NAP;5;5;20:20;22:35;;;AF;319
W19;AF;1600;;;CDG;MAD;5;5;12:25;14:35;;;AF;319
W19;AF;1601;;;MAD;CDG;5;5;15:35;17:45;;;AF;319
W19;AF;1611;;;HAM;CDG;5;5;06:00;07:40;;;AF;319
W19;AF;1631;;;MXP;CDG;5;5;06:50;08:30;;;AF;319
W19;AF;1640;KL;2008;CDG;AMS;5;5;11:45;13:05;;;AF;319
W19;AF;1641;KL;2009;AMS;CDG;5;5;13:55;15:15;;;AF;319
W19;AF;1642;;;CDG;GVA;5;5;08:30;09:40;;;AF;319
W19;AF;1643;;;GVA;CDG;5;5;10:30;11:45;;;AF;319
W19;AF;1662;;;LYS;BOD;5;5;15:55;17:00;;;AF;319
W19;AF;1706;;;LYS;TLS;5;5;08:25;09:25;;;AF;319
W19;AF;1710;;;CDG;HAM;5;5;13:00;14:35;;;AF;319
W19;AF;1711;;;HAM;CDG;5;5;15:30;17:10;;;AF;319
W19;AF;1713;;;TLS;LYS;5;5;06:40;07:40;;;AF;319
W19;AF;1722;KL;3149;CDG;MUC;5;5;10:25;11:55;;;AF;319
W19;AF;1723;KL;3148;MUC;CDG;5;5;12:40;14:30;;;AF;319
W19;AF;1726;KL;3153;CDG;VCE;5;5;12:50;14:30;;;AF;319
W19;AF;1727;;;VCE;CDG;5;5;15:20;17:10;;;AF;319
W19;AF;1730;;;CDG;MXP;5;5;15:35;17:00;;;AF;319
W19;AF;1731;KL;3152;MXP;CDG;5;5;17:55;19:30;;;AF;319
W19;AF;1740;KL;2012;CDG;AMS;5;5;12:40;14:00;;;AF;319
W19;AF;1741;KL;2013;AMS;CDG;5;5;14:50;16:10;;;AF;319
W19;AF;1742;KL;3237;CDG;GVA;5;5;11:05;12:15;;;AF;319
W19;AF;1743;;;GVA;CDG;5;5;13:00;14:15;;;AF;319
W19;AF;1774;;;CDG;OSL;5;5;09:15;11:35;;;AF;319
W19;AF;1775;;;OSL;CDG;5;5;12:25;14:55;;;AF;319
W19;AF;1800;;;CDG;MAD;5;5;15:20;17:25;;;AF;319
W19;AF;1801;;;MAD;CDG;5;5;18:15;20:25;;;AF;319
W19;AF;1814;;;CDG;ZRH;5;5;16:20;17:35;;;AF;319
W19;AF;1815;;;ZRH;CDG;5;5;18:30;19:55;;;AF;319
W19;AF;1816;;;CDG;DUB;5;5;12:25;13:20;;;AF;319
W19;AF;1817;;;DUB;CDG;5;5;14:15;17:00;;;AF;319
W19;AF;1820;KL;3599;MRS;AMS;5;5;11:30;13:30;;;AF;319
W19;AF;1821;KL;3598;AMS;MRS;5;5;14:20;16:10;;;AF;319
W19;AF;1822;;;CDG;MUC;5;5;15:35;17:05;;;AF;319
W19;AF;1823;;;MUC;CDG;5;5;17:55;19:45;;;AF;319
W19;AF;1828;;;CDG;BLQ;5;5;15:45;17:25;;;AF;319
W19;AF;1829;;;BLQ;CDG;5;5;18:10;20:00;;;AF;319
W19;AF;6001;KL;2607;MRS;ORY;5;5;06:15;07:40;;;AF;319
W19;AF;6004;KL;2588;ORY;MRS;5;5;07:15;08:35;;;AF;319
W19;AF;6006;KL;2534;ORY;MRS;5;5;08:25;09:45;;;AF;319
W19;AF;6007;;;MRS;ORY;5;5;09:20;10:45;;;AF;319
W19;AF;6008;;;ORY;MRS;5;5;09:25;10:40;;;AF;319
W19;AF;6009;;;MRS;ORY;5;5;10:20;11:45;;;AF;319
W19;AF;6017;;;MRS;ORY;5;5;16:50;18:15;;;AF;319
W19;AF;6018;;;ORY;MRS;5;5;16:35;17:50;;;AF;319
W19;AF;6020;;;ORY;MRS;5;5;17:35;18:50;;;AF;319
W19;AF;6021;;;MRS;ORY;5;5;18:50;20:15;;;AF;319
W19;AF;6026;;;ORY;MRS;5;5;21:05;22:25;;;AF;319
W19;AF;6115;KL;2649;TLS;ORY;5;5;10:15;11:40;;;AF;319
W19;AF;6120;KL;2538;ORY;TLS;5;5;13:00;14:15;;;AF;319
